track_id,track_name,artist,artist_id,album_name,album_id,popularity,duration_ms,explicit,preview_url,external_urls,release_date,seed_genre,source_playlist,collection_method,collection_timestamp
0FTmksd2dxiE5e3rWyJXs6,back to friends,sombr,4G9NDjRyZFDlJKMRL8hx3S,back to friends,0QLILSOq1IqAqx62drmv4E,100,199032,False,,https://open.spotify.com/track/0FTmksd2dxiE5e3rWyJXs6,2024-12-27,playlist_popular,Clean HITS 2025 🍊 Best Pop Clean Songs 2025 Hits,popular_playlist,1753155853.5157602
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,HIT ME HARD AND SOFT,7aJuG4TFXa2hmE4z1yxc3n,99,210373,False,,https://open.spotify.com/track/6dOtVTDdiauQNBQEDOtlAB,2024-05-17,playlist_popular,Top Hits 2025🔥Best popular songs,popular_playlist,1753155852.3825438
1CPZ5BxNNd0n0nF4Orb9JS,Golden,HUNTR/X,2yNNYQBChuox9A5Ka93BIn,KPop Demon Hunters (Soundtrack from the Netflix Film),14JkAa6IiFaOh5s0nMyMU9,99,194607,False,,https://open.spotify.com/track/1CPZ5BxNNd0n0nF4Orb9JS,2025-06-20,playlist_popular,Billboard Hot 100,popular_playlist,1753155869.35669
42UBPzRMh5yyz0EDPr6fr1,Manchild,Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,Manchild,3wRHV5fOeUcM5hvYzWZsic,98,213645,True,,https://open.spotify.com/track/42UBPzRMh5yyz0EDPr6fr1,2025-06-05,playlist_popular,Best of 2025 🔥 Most Popular Hits 2025 Hits,popular_playlist,1753155859.038218
2plbrEY59IikOBgBGLjaoe,Die With A Smile,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,Die With A Smile,10FLjwfpbxLmW8c25Xyc2N,97,251667,False,,https://open.spotify.com/track/2plbrEY59IikOBgBGLjaoe,2024-08-16,playlist_popular,Top Hits 2025🔥Best popular songs,popular_playlist,1753155852.382539
1I37Zz2g3hk9eWxaNkj031,Your Idol,Saja Boys,0BJ2EjOqcfgFvlZXNKrNbE,KPop Demon Hunters (Soundtrack from the Netflix Film),14JkAa6IiFaOh5s0nMyMU9,97,191537,False,,https://open.spotify.com/track/1I37Zz2g3hk9eWxaNkj031,2025-06-20,playlist_popular,Billboard Hot 100,popular_playlist,1753155869.356699
3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,HIT ME HARD AND SOFT,7aJuG4TFXa2hmE4z1yxc3n,96,261466,False,,https://open.spotify.com/track/3QaPy1KgI7nu9FJEQUgn6h,2024-05-17,playlist_popular,Top Hits of 2024,popular_playlist,1753155854.735656
4AajxCEwGEsmHmT4H1TwjY,undressed,sombr,4G9NDjRyZFDlJKMRL8hx3S,undressed,19m6pwPmwNFSPV7wtHtg7D,96,182088,False,,https://open.spotify.com/track/4AajxCEwGEsmHmT4H1TwjY,2025-03-21,playlist_popular,Best of 2025 🔥 Most Popular Hits 2025 Hits,popular_playlist,1753155859.03824
3RXUgPNIbUgFxsDWuBQEt6,How It’s Done,HUNTR/X,2yNNYQBChuox9A5Ka93BIn,KPop Demon Hunters (Soundtrack from the Netflix Film),14JkAa6IiFaOh5s0nMyMU9,96,176059,False,,https://open.spotify.com/track/3RXUgPNIbUgFxsDWuBQEt6,2025-06-20,playlist_popular,Billboard Hot 100,popular_playlist,1753155869.3567119
02sy7FAs8dkDNYsHp4Ul3f,Soda Pop,Saja Boys,0BJ2EjOqcfgFvlZXNKrNbE,KPop Demon Hunters (Soundtrack from the Netflix Film),14JkAa6IiFaOh5s0nMyMU9,96,150686,False,,https://open.spotify.com/track/02sy7FAs8dkDNYsHp4Ul3f,2025-06-20,playlist_popular,Billboard Hot 100,popular_playlist,1753155869.3567202
3sK8wGT43QFpWrvNQsrQya,DtMF,Bad Bunny,4q3ewBCX7sLwd24euuV69X,DeBÍ TiRAR MáS FOToS,5K79FLRUCSysQnVESLcTdb,96,237117,True,,https://open.spotify.com/track/3sK8wGT43QFpWrvNQsrQya,2025-01-05,playlist_popular,Best of 2025 🔥 Most Popular Hits 2025 Hits,popular_playlist,1753155859.038249
6qqrTXSdwiJaq8SO0X2lSe,Ordinary,Alex Warren,0fTSzq9jAh4c36UVb4V7CB,Ordinary,6xomx5ekO7qHDvDh57rZ5S,96,186964,False,,https://open.spotify.com/track/6qqrTXSdwiJaq8SO0X2lSe,2025-02-07,playlist_popular,Best TikTok Viral Songs 2025 ⚡️,popular_playlist,1753155866.619831
2RkZ5LkEzeHGRsmDqKwmaJ,Ordinary,Alex Warren,0fTSzq9jAh4c36UVb4V7CB,"You'll Be Alright, Kid (Chapter 1)",1eCGY9WJpYgtaFh1Lk2KNo,95,186964,False,,https://open.spotify.com/track/2RkZ5LkEzeHGRsmDqKwmaJ,2024-09-26,playlist_popular,Clean HITS 2025 🍊 Best Pop Clean Songs 2025 Hits,popular_playlist,1753155853.51575
5H1sKFMzDeMtXwND3V6hRY,JUMP,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,JUMP,3hzoZlx2KwtvJEUl9piPWr,95,164718,False,,https://open.spotify.com/track/5H1sKFMzDeMtXwND3V6hRY,2025-07-11,playlist_popular,Best of 2025 🔥 Most Popular Hits 2025 Hits,popular_playlist,1753155859.0382311
2yWlGEgEfPot0lv3OAjuG3,Just Keep Watching (From F1® The Movie),Tate McRae,45dkTj5sMRSjrmBSBeiHym,Just Keep Watching (From F1® The Movie),5aWEjuULckx3nnpAM9w6gY,95,142550,False,,https://open.spotify.com/track/2yWlGEgEfPot0lv3OAjuG3,2025-05-30,playlist_popular,Best of 2025 🔥 Most Popular Hits 2025 Hits,popular_playlist,1753155859.038225
7ne4VBA60CxGM75vw0EYad,That’s So True,Gracie Abrams,4tuJ0bMpJh08umKkEXKUI5,The Secret of Us (Deluxe),0hBRqPYPXhr1RkTDG3n4Mk,95,166300,True,,https://open.spotify.com/track/7ne4VBA60CxGM75vw0EYad,2024-10-18,playlist_popular,Top Hits of 2024,popular_playlist,1753155854.735648
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,The Idol Episode 4 (Music from the HBO Original Series),7tzVd1fwkxsorytCBjEJkU,94,244684,False,,https://open.spotify.com/track/7CyPwkp0oE8Ro9Dd5CUDjW,2023-06-23,playlist_popular,Top Hits of 2024,popular_playlist,1753155854.7356439
5BZsQlgw21vDOAjoqkNgKb,DAISIES,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,SWAG,5vD5M5VW62LL78Ko8x0CVZ,94,176453,False,,https://open.spotify.com/track/5BZsQlgw21vDOAjoqkNgKb,2025-07-11,playlist_popular,Clean HITS 2025 🍊 Best Pop Clean Songs 2025 Hits,popular_playlist,1753155853.515786
5vNRhkKd0yEAg8suGBpjeY,APT.,ROSÉ,3eVa5w3URK5duf6eyVDbu9,APT.,2IYQwwgxgOIn7t3iF6ufFD,94,169917,False,,https://open.spotify.com/track/5vNRhkKd0yEAg8suGBpjeY,2024-10-18,playlist_popular,Clean HITS 2025 🍊 Best Pop Clean Songs 2025 Hits,popular_playlist,1753155853.5157561
0QCIpQV3twfqo9kh0t8Zza,Shake It To The Max (FLY) - Remix,MOLIY,2hVWBpjLW4Q7fboYz2pVYK,Shake It To The Max (FLY) (Remix),7jhHpyhKorvt65mYvuhlBs,94,178775,True,,https://open.spotify.com/track/0QCIpQV3twfqo9kh0t8Zza,2025-02-21,playlist_popular,TikTok Music 2025 💯 Viral Trending TikTok Songs,popular_playlist,1753155867.739519
6Qyc6fS4DsZjB2mRW9DsQs,Iris,The Goo Goo Dolls,2sil8z5kiy4r76CRTXxBCA,Dizzy up the Girl,4UMjBXcRqIgMZ1XumU2x5T,94,289533,False,,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs,1998,playlist_popular,TikTok Music 2025 💯 Viral Trending TikTok Songs,popular_playlist,1753155867.7395341
5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,AM,78bpIziExqiI9qztvNFlQu,94,183956,False,,https://open.spotify.com/track/5XeFesFbtLpXzIVDNQP22n,2013-09-09,playlist_popular,Top 100 most streamed songs on Spotify *Updated*,popular_playlist,1753155871.426452
5ITV0zqzjOYfFWpW0xBmRa,Show Me Love,WizTheMc,3ebS2RuCq8QeLyndUDmgB5,Show Me Love,4gyYKUIAOEcP50RM1Sjzj6,94,176965,False,,https://open.spotify.com/track/5ITV0zqzjOYfFWpW0xBmRa,2025-02-07,playlist_popular,Clean HITS 2025 🍊 Best Pop Clean Songs 2025 Hits,popular_playlist,1753155853.515837
0fK7ie6XwGxQTIkpFoWkd1,like JENNIE,JENNIE,250b0Wlc5Vk0CoUsaCY84M,Ruby,1vWMw6pu3err6qqZzI3RhH,93,123517,True,,https://open.spotify.com/track/0fK7ie6XwGxQTIkpFoWkd1,2025-03-07,playlist_popular,Best of 2025 🔥 Most Popular Hits 2025 Hits,popular_playlist,1753155859.038234
4Q0qVhFQa7j6jRKzo3HDmP,Sapphire,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,Sapphire,1ZrWlhMUoyMKsoQ1tvRR2t,93,179082,False,,https://open.spotify.com/track/4Q0qVhFQa7j6jRKzo3HDmP,2025-06-05,playlist_popular,Clean HITS 2025 🍊 Best Pop Clean Songs 2025 Hits,popular_playlist,1753155853.5158489
4WFgvKVfEhb3IUAFGrutTR,Love Me Not,Ravyn Lenae,5RTLRtXjbXI2lSXc6jxlAz,Bird's Eye,1uE3dRPe3SrGdNhd1nWlSa,93,213466,False,,https://open.spotify.com/track/4WFgvKVfEhb3IUAFGrutTR,2024-08-09,playlist_popular,Best of 2025 🔥 Most Popular Hits 2025 Hits,popular_playlist,1753155859.038222
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,I Love You.,4xkM0BwLM9H2IUcbYzpcBI,93,240400,False,,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,2013-04-22,playlist_popular,Top 100 most streamed songs on Spotify *Updated*,popular_playlist,1753155871.4264371
0GRc3eGTg8HBdWLRGYgqIc,Azizam,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,Azizam,37HwcDtLqY2WXN7NArODvI,93,162029,False,,https://open.spotify.com/track/0GRc3eGTg8HBdWLRGYgqIc,2025-04-04,playlist_popular,Clean HITS 2025 🍊 Best Pop Clean Songs 2025 Hits,popular_playlist,1753155853.515813
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,7GlBOeep6PqTfFi59PTUUN,"Good Luck, Babe!",1WAjjRMfZjEXtB0lQrAw6Q,93,218423,False,,https://open.spotify.com/track/0WbMK4wrZ1wFSty9F7FCgu,2024-04-05,playlist_popular,Top Hits of 2024,popular_playlist,1753155854.735627
3AJwUDP919kvQ9QcozQPxg,Yellow,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,Parachutes,6ZG5lRT77aJ3btmArcykra,93,266773,False,,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2000-07-10,playlist_popular,Top 100 most streamed songs on Spotify *Updated*,popular_playlist,1753155871.426455
3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,Benson Boone,22wbnEMDvgVIAGdFeek6ET,Fireworks & Rollerblades,168CdR21lfn0TTyw1Pkdcm,93,180304,False,,https://open.spotify.com/track/3xkHsmpQCBMytMJNiDf3Ii,2024-04-05,playlist_popular,Top Hits 2025🔥Best popular songs,popular_playlist,1753155852.3826098
7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,Flower Boy,2nkto6YNI4rUYTLqEwWJ3o,93,180386,True,,https://open.spotify.com/track/7KA4W4McWYRpgf0fWsJZWB,2017-07-21,playlist_popular,Trendy songs 2025🤩,popular_playlist,1753155865.5316439
3siwsiaEoU4Kuuc9WKMUy5,No One Noticed,The Marías,2sSGPbdZJkaSE2AbcGOACx,Submarine,03guxdOi12XJbnvxvxbpwG,93,236906,False,,https://open.spotify.com/track/3siwsiaEoU4Kuuc9WKMUy5,2024-05-31,playlist_popular,TikTok Music 2025 💯 Viral Trending TikTok Songs,popular_playlist,1753155867.7395751
3hRV0jL3vUpRrcy398teAU,The Night We Met,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,Strange Trails,4sD1qg4jwTZR4mvR4Iflk5,92,208211,False,,https://open.spotify.com/track/3hRV0jL3vUpRrcy398teAU,2015-04-06,playlist_popular,Top 100 most streamed songs on Spotify *Updated*,popular_playlist,1753155871.4264572
2u9S9JJ6hTZS3Vf22HOZKg,NOKIA,Drake,3TVXtAsR1Inumwj472S9r4,$ome $exy $ongs 4 U,6Rl6YoCarF2GHPSQmmFjuR,92,241023,True,,https://open.spotify.com/track/2u9S9JJ6hTZS3Vf22HOZKg,2025-02-14,playlist_popular,RAP MUSIC 2025 🐐 Best Rap Songs / New Hip Hop & Trap / Top Hits,popular_playlist,1753155864.6682591
7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,92,233712,False,,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-03-03,playlist_popular,Top Hits of the 2010s,popular_playlist,1753155856.737903
17phhZDn6oGtzMe56NuWvj,Lose Control,Teddy Swims,33qOK5uJ8AR2xuQQAhHump,I've Tried Everything But Therapy (Part 1),7nacKlk586eLRBSIsrk9DB,92,210688,False,,https://open.spotify.com/track/17phhZDn6oGtzMe56NuWvj,2023-09-15,playlist_popular,Top Hits 2025🔥Best popular songs,popular_playlist,1753155852.382586
3be9ACTxtcL6Zm4vJRUiPG,blue,yung kai,6zO1dZ40fTZ5hY9NnnRJSk,blue,5aelly3dAJd7yZlgUHpLBw,92,214357,False,,https://open.spotify.com/track/3be9ACTxtcL6Zm4vJRUiPG,2024-08-02,playlist_popular,Best TikTok Viral Songs 2025 ⚡️,popular_playlist,1753155866.61986
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,After Hours,4yP0hdKOZPNshxUOjY0cZj,92,200040,False,,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,2020-03-20,playlist_popular,Most popular music 2010-2020,popular_playlist,1753155862.010922
7MXVkk9YMctZqd1Srtv4MB,Starboy,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Starboy,2ODvWsOgouMbaA5xf0RkJe,92,230453,True,,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB,2016-11-25,playlist_popular,Most popular music 2010-2020,popular_playlist,1753155862.0109272
2RdEC8Ff83WkX7kDVCHseE,party 4 u,Charli xcx,25uiPmTg16RbhZWAqwLBy5,how i'm feeling now,3a9qH2VEsSiOZvMrjaS0Nu,92,296653,False,,https://open.spotify.com/track/2RdEC8Ff83WkX7kDVCHseE,2020-05-15,playlist_popular,Clean HITS 2025 🍊 Best Pop Clean Songs 2025 Hits,popular_playlist,1753155853.515876
1UPB5rYJ0bzn6mNSoAHrZC,You'll Be in My Heart,NIKI,2kxP07DLgs4xlWz8YHlvfh,You'll Be In My Heart,7GZpa8xckIRPFIbT49B4zZ,92,241776,False,,https://open.spotify.com/track/1UPB5rYJ0bzn6mNSoAHrZC,2022-09-14,playlist_popular,Clean HITS 2025 🍊 Best Pop Clean Songs 2025 Hits,popular_playlist,1753155853.5158231
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,Not Like Us,5JjnoGJyOxfSZUZtk2rRwZ,92,274192,True,,https://open.spotify.com/track/6AI3ezQ4o3HUoP6Dhudph3,2024-05-04,playlist_popular,Top Hits of 2024,popular_playlist,1753155854.7356238
04emojnbYkrRmv5qtJcgVP,What I Want (feat. Tate McRae),Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,I’m The Problem,5IZ8sY5FjtL9hloXpv0XbD,92,184517,False,,https://open.spotify.com/track/04emojnbYkrRmv5qtJcgVP,2025-05-16,playlist_popular,Clean HITS 2025 🍊 Best Pop Clean Songs 2025 Hits,popular_playlist,1753155853.515866
2CGNAOSuO1MEFCbBRgUzjd,luther (with sza),Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,GNX,1Ss0ArMRr91m83mOgRBjSZ,91,177598,False,,https://open.spotify.com/track/2CGNAOSuO1MEFCbBRgUzjd,2024-11-21,playlist_popular,Top Hits of 2024,popular_playlist,1753155854.7356632
2262bWmqomIaJXwCRHr13j,Sailor Song,Gigi Perez,1iCnM8foFssWlPRLfAbIwo,Sailor Song,68CN2LzY8MoxO2udy2C22e,91,211978,False,,https://open.spotify.com/track/2262bWmqomIaJXwCRHr13j,2024-07-26,playlist_popular,Trendy songs 2025🤩,popular_playlist,1753155865.531568
3Vr3zh0r7ALn8VLqCiRR10,Stargazing,Myles Smith,3bO19AOone0ubCsfDXDtYt,Stargazing,3VNxRarx9HUI5w7DHv0TBj,91,172533,False,,https://open.spotify.com/track/3Vr3zh0r7ALn8VLqCiRR10,2024-05-10,playlist_popular,THE  MOST POPULAR SONGS OF 2025,popular_playlist,1753155863.132019
0tgVpDi06FyKpA1z0VMD4v,Perfect,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,91,263400,False,,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2017-03-03,playlist_popular,Top Hits of the 2010s,popular_playlist,1753155856.737904
0qmhTHMVxnXRmT5N92wTD9,Bloodline (with Jelly Roll),Alex Warren,0fTSzq9jAh4c36UVb4V7CB,Bloodline (with Jelly Roll),2KoAn4MyptQWG1qBx7mu01,91,182008,False,,https://open.spotify.com/track/0qmhTHMVxnXRmT5N92wTD9,2025-05-22,playlist_popular,COUNTRY HITS 2025 🔥 New Country Songs + Top Hits,popular_playlist,1753155855.7666008
2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,Native,20lOt6G8MHv8ZO7ViOmiP7,91,257265,False,,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1,2013-01-01,playlist_popular,Teen popular music ,popular_playlist,1753155859.793225
6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,Memories...Do Not Open,4JPguzRps3kuWDD5GS6oXr,91,247160,False,,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-04-07,playlist_popular,Top 100 most streamed songs on Spotify *Updated*,popular_playlist,1753155871.4264479
3USxtqRwSYz57Ewm6wWRMp,Heat Waves,Glass Animals,4yvcSjfu4PC0CYQyLy4wSq,Dreamland,5bfpRtBW7RNRdsm3tRyl3R,91,238805,False,,https://open.spotify.com/track/3USxtqRwSYz57Ewm6wWRMp,2020-08-07,playlist_popular,Teen popular music ,popular_playlist,1753155859.793171
4QNpBfC0zvjKqPJcyqBy9W,Give Me Everything (feat. Nayer),Pitbull,0TnOYISbd1XYRBk9myaseg,Planet Pit (Deluxe Version),4rG0MhkU6UojACJxkMHIXB,91,252306,False,,https://open.spotify.com/track/4QNpBfC0zvjKqPJcyqBy9W,2011-06-17,playlist_popular,Top Hits of the 2010s,popular_playlist,1753155856.737927
4Dvkj6JhhA12EX05fT7y2e,As It Was,Harry Styles,6KImCVD70vtIoJWnq6nGn3,Harry's House,5r36AJ6VOJtp00oxSkBZ5h,91,167303,False,,https://open.spotify.com/track/4Dvkj6JhhA12EX05fT7y2e,2022-05-20,playlist_popular,Top Hits 2025🔥Best popular songs,popular_playlist,1753155852.38269
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Lover,1NAmidJlEaVgA3MpcPFYGq,91,178426,False,,https://open.spotify.com/track/1BxfuPKGuaTgP7aM0Bbdwr,2019-08-23,playlist_popular,Top Hits 2025🔥Best popular songs,popular_playlist,1753155852.382688
3qhlB30KknSejmIvZZLjOD,End of Beginning,Djo,5p9HO3XC5P3BLxJs5Mtrhm,DECIDE,4JDXBZdRPId4devseaAOKH,91,159245,False,,https://open.spotify.com/track/3qhlB30KknSejmIvZZLjOD,2022-09-16,playlist_popular,Top Hits of 2024,popular_playlist,1753155854.73563
5G2f63n7IPVPPjfNIGih7Q,Taste,Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,Short n' Sweet,3iPSVi54hsacKKl1xIR2eH,91,157279,False,,https://open.spotify.com/track/5G2f63n7IPVPPjfNIGih7Q,2024-08-23,playlist_popular,Clean HITS 2025 🍊 Best Pop Clean Songs 2025 Hits,popular_playlist,1753155853.515789
27xkOIER6uDLKALIelHylZ,Don’t Say You Love Me,Jin,5vV3bFXnN6D6N3Nj4xRvaV,Echo,3DmDoHxAeEiDFNWrHSKAdQ,91,180716,False,,https://open.spotify.com/track/27xkOIER6uDLKALIelHylZ,2025-05-16,playlist_popular,Clean HITS 2025 🍊 Best Pop Clean Songs 2025 Hits,popular_playlist,1753155853.515798
3rUGC1vUpkDG9CZFHMur1t,greedy,Tate McRae,45dkTj5sMRSjrmBSBeiHym,greedy,3UOV8XvCwMKaATRNXrYCjN,91,131872,True,,https://open.spotify.com/track/3rUGC1vUpkDG9CZFHMur1t,2023-09-15,playlist_popular,Top Hits 2025🔥Best popular songs,popular_playlist,1753155852.3825972
1UNEuG9DYOWiikf00ayr52,Love Me Not,Ravyn Lenae,5RTLRtXjbXI2lSXc6jxlAz,Love Me Not / Love Is Blind,6YHaDmwYvX8vREotCZTV6g,90,213466,False,,https://open.spotify.com/track/1UNEuG9DYOWiikf00ayr52,2024-05-03,playlist_popular,Billboard Hot 100,popular_playlist,1753155869.356676
221eHga9f9Ne4f8D7WVgPT,Mystical Magical,Benson Boone,22wbnEMDvgVIAGdFeek6ET,Mystical Magical,7y5UZkCSxTUo47pxeTWbXK,90,165746,False,,https://open.spotify.com/track/221eHga9f9Ne4f8D7WVgPT,2025-04-24,playlist_popular,Clean HITS 2025 🍊 Best Pop Clean Songs 2025 Hits,popular_playlist,1753155853.51582
3U5JVgI2x4rDyHGObzJfNf,Unwritten,Natasha Bedingfield,7o95ZoZt5ZYn31e9z1Hc0a,Unwritten,3PEzTAuPW5IjLJ58FzwQeL,90,259333,False,,https://open.spotify.com/track/3U5JVgI2x4rDyHGObzJfNf,2004-08-30,playlist_popular,THE  MOST POPULAR SONGS OF 2025,popular_playlist,1753155863.1320379
7tI8dRuH2Yc6RuoTjxo4dU,Who,Jimin,1oSPZhvZMIrWW5I41kPkkY,MUSE,15XcLhiVMlSOipUddTNDnr,90,170887,False,,https://open.spotify.com/track/7tI8dRuH2Yc6RuoTjxo4dU,2024-07-19,playlist_popular,Top Hits of 2024,popular_playlist,1753155854.7356539
0aB0v4027ukVziUGwVGYpG,tv off (feat. lefty gunplay),Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,GNX,0hvT3yIEysuuvkK73vgdcW,90,220690,True,,https://open.spotify.com/track/0aB0v4027ukVziUGwVGYpG,2024-11-22,playlist_popular,RAP MUSIC 2025 🐐 Best Rap Songs / New Hip Hop & Trap / Top Hits,popular_playlist,1753155864.66827
2qSkIjg1o9h3YT9RAgYN75,Espresso,Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,Espresso,5quMTd5zeI9yW5UDua8wS4,90,175459,True,,https://open.spotify.com/track/2qSkIjg1o9h3YT9RAgYN75,2024-04-12,playlist_popular,Top Hits 2025🔥Best popular songs,popular_playlist,1753155852.382546
7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,Closer,0rSLgV8p5FzfnqlEk4GzxE,90,244960,False,,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2016-07-29,playlist_popular,Top Hits of the 2010s,popular_playlist,1753155856.737922
1zi7xx7UVEFkmKfv06H8x0,One Dance,Drake,3TVXtAsR1Inumwj472S9r4,Views,40GMAhriYJRO1rsY4YdrZb,90,173986,False,,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0,2016-05-06,playlist_popular,Most popular music 2010-2020,popular_playlist,1753155862.0109088
1mea3bSkSGXuIRvnydlB5b,Viva La Vida,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,Viva La Vida or Death and All His Friends,1CEODgTmTwLyabvwd7HBty,90,242373,False,,https://open.spotify.com/track/1mea3bSkSGXuIRvnydlB5b,2008-06-06,playlist_popular,Top 100 most streamed songs on Spotify *Updated*,popular_playlist,1753155871.426472
2HRqTpkrJO5ggZyyK6NPWz,Espresso,Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,Short n' Sweet,3iPSVi54hsacKKl1xIR2eH,90,175459,True,,https://open.spotify.com/track/2HRqTpkrJO5ggZyyK6NPWz,2024-08-23,playlist_popular,Trendy songs 2025🤩,popular_playlist,1753155865.531513
3SKH53SPQbEnZR4cJPVaz2,Messy,Lola Young,67FB4n52MgexGQIG8s0yUH,Messy,2QWd1BsO7J0zLwxhsKl3zh,90,284068,True,,https://open.spotify.com/track/3SKH53SPQbEnZR4cJPVaz2,2024-05-30,playlist_popular,Billboard Hot 100,popular_playlist,1753155869.356711
0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,DJ Snake,540vIaP2JwjQb9dm3aArA4,Encore,02sEJTj1sye1JaqxqpcSCp,90,205946,False,,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU,2016-08-05,playlist_popular,Teen popular music ,popular_playlist,1753155859.7931871
7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,Divinely Uninspired To A Hellish Extent,5658aM19fA3JVwTK6eQX70,90,182160,False,,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2019-05-17,playlist_popular,Top 100 most streamed songs on Spotify *Updated*,popular_playlist,1753155871.426435
3JvKfv6T31zO0ini8iNItO,Another Love,Tom Odell,2txHhyCwHjUEpJjWrEyqyX,Long Way Down (Deluxe),0Gf1yE895FKK4YWVRuAeg8,90,244360,True,,https://open.spotify.com/track/3JvKfv6T31zO0ini8iNItO,2013-06-24,playlist_popular,Top 100 most streamed songs on Spotify *Updated*,popular_playlist,1753155871.426456
1k2pQc5i348DCHwbn5KTdc,Pink Pony Club,Chappell Roan,7GlBOeep6PqTfFi59PTUUN,The Rise and Fall of a Midwest Princess,0EiI8ylL0FmWWpgHVTsZjZ,90,258034,False,,https://open.spotify.com/track/1k2pQc5i348DCHwbn5KTdc,2023-09-22,playlist_popular,Billboard Hot 100,popular_playlist,1753155869.356674
0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,lovely (with Khalid),2sBB17RXTamvj7Ncps15AK,90,200185,False,,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,2018-04-19,playlist_popular,Most popular music 2010-2020,popular_playlist,1753155862.010963
1musbempyJAw5gfSKZHXP9,Anxiety,Doechii,4E2rKHVDssGJm2SCDOMMJB,Anxiety,706mYHElAsR2MfcehZt2PA,89,249302,True,,https://open.spotify.com/track/1musbempyJAw5gfSKZHXP9,2025-03-05,playlist_popular,Best of 2025 🔥 Most Popular Hits 2025 Hits,popular_playlist,1753155859.0382268
